0.029876 69 0.00102218 5.2488 288.84 2467.6 288.87 2624.4 0.94291 7.7689
0.031201 70 0.00102277 5.0395 293.04 2468.9 293.07 2626.1 0.95513 7.754
0.032 70.586 0.00102312 4.9215 295.49 2469.6 295.52 2627.1 0.96228 7.7453
0.032575 71 0.00102337 4.84 297.23 2470.1 297.26 2627.8 0.96733 7.7392
0.034 72 0.00102398 4.6496 301.42 2471.4 301.45 2629.5 0.97949 7.7246
0.035478 73 0.00102459 4.468 305.6 2472.7 305.64 2631.2 0.99161 7.71
0.036 73.345 0.0010248 4.4072 307.05 2473.1 307.09 2631.8 0.99579 7.705
0.037009 74 0.00102521 4.2945 309.8 2474 309.84 2632.9 1.0037 7.6955
0.038595 75 0.00102584 4.1289 313.99 2475.2 314.03 2634.6 1.0158 7.6812
0.04 75.857 0.00102638 3.993 317.58 2476.4 317.62 2636.1 1.0261 7.669
0.040239 76 0.00102647 3.9708 318.18 2476.5 318.22 2636.3 1.0278 7.667
0.041941 77 0.0010271 3.8197 322.38 2477.8 322.42 2638 1.0398 7.6528
0.043703 78 0.00102775 3.6752 326.58 2479.1 326.62 2639.7 1.0517 7.6388
0.045 78.715 0.00102821 3.5759 329.57 2480 329.62 2640.9 1.0603 7.6288
0.045527 79 0.0010284 3.5372 330.76 2480.3 330.81 2641.3 1.0637 7.6249
0.047414 80 0.00102905 3.4052 334.96 2481.5 335.01 2643 1.0756 7.6111
0.049367 81 0.00102972 3.2789 339.16 2482.8 339.21 2644.7 1.0874 7.5973
0.05 81.317 0.00102993 3.24 340.49 2483.2 340.54 2645.2 1.0912 7.593
0.051387 82 0.00103038 3.1581 343.36 2484.1 343.41 2646.4 1.0993 7.5837
0.053476 83 0.00103106 3.0425 347.55 2485.3 347.61 2648 1.1111 7.5702
0.055 83.709 0.00103154 2.9635 350.53 2486.2 350.59 2649.2 1.1194 7.5606
0.055635 84 0.00103174 2.9318 351.75 2486.6 351.81 2649.7 1.1229 7.5567
0.057867 85 0.00103243 2.8258 355.95 2487.8 356.01 2651.3 1.1346 7.5434
0.06 85.926 0.00103307 2.7317 359.85 2489 359.91 2652.9 1.1454 7.5311
0.060173 86 0.00103312 2.7244 360.16 2489.1 360.22 2653 1.1463 7.5302
0.062556 87 0.00103382 2.6271 364.36 2490.3 364.42 2654.6 1.158 7.517
0.065 87.993 0.00103452 2.5346 368.53 2491.6 368.6 2656.3 1.1696 7.504
0.065017 88 0.00103452 2.534 368.56 2491.5 368.63 2656.3 1.1696 7.504
0.067558 89 0.00103524 2.4447 372.76 2492.7 372.83 2657.9 1.1813 7.491
0.07 89.932 0.0010359 2.3648 376.68 2493.9 376.75 2659.4 1.1921 7.479
0.070182 90 0.00103595 2.3591 376.97 2493.9 377.04 2659.5 1.1929 7.4781
0.07289 91 0.00103668 2.277 381.17 2495.2 381.25 2661.2 1.2044 7.4653
0.075 91.758 0.00103723 2.217 384.36 2496.1 384.44 2662.4 1.2132 7.4557
0.075684 92 0.00103741 2.1982 385.38 2496.4 385.46 2662.8 1.216 7.4526
0.078568 93 0.00103814 2.1227 389.59 2497.6 389.67 2664.4 1.2275 7.44
0.08 93.486 0.0010385 2.0871 391.63 2498.2 391.71 2665.2 1.233 7.4339
0.081541 94 0.00103888 2.0502 393.8 2498.8 393.88 2666 1.2389 7.4275
0.084608 95 0.00103963 1.9806 398 2500 398.09 2667.6 1.2504 7.4151
0.085 95.125 0.00103972 1.972 398.53 2500.2 398.62 2667.8 1.2518 7.4135
0.087771 96 0.00104038 1.9137 402.21 2501.2 402.3 2669.2 1.2618 7.4027
0.09 96.687 0.00104091 1.8694 405.11 2502.1 405.2 2670.3 1.2696 7.3943
0.09103 97 0.00104114 1.8496 406.43 2502.4 406.52 2670.8 1.2732 7.3904
0.09439 98 0.00104191 1.7879 410.63 2503.6 410.73 2672.4 1.2846 7.3783
0.095 98.178 0.00104205 1.7772 411.38 2503.9 411.48 2672.7 1.2866 7.3761
0.097852 99 0.00104268 1.7287 414.85 2504.8 414.95 2674 1.2959 7.3661
0.1 99.606 0.00104315 1.6939 417.4 2505.5 417.5 2674.9 1.3028 7.3588
0.10142 100 0.00104346 1.6718 419.06 2506 419.17 2675.6 1.3072 7.3541
0.10509 101 0.00104425 1.6171 423.28 2507.2 423.39 2677.1 1.3185 7.3422
0.10887 102 0.00104504 1.5644 427.5 2508.4 427.61 2678.7 1.3297 7.3303
0.11 102.292 0.00104527 1.5495 428.73 2508.8 428.84 2679.2 1.333 7.3269
0.11277 103 0.00104583 1.5139 431.71 2509.6 431.83 2680.3 1.341 7.3185
0.11678 104 0.00104664 1.4652 435.93 2510.7 436.05 2681.8 1.3522 7.3068
0.12 104.784 0.00104727 1.4284 439.23 2511.7 439.36 2683.1 1.3609 7.2977
0.1209 105 0.00104744 1.4184 440.14 2511.9 440.27 2683.4 1.3633 7.2952
0.12515 106 0.00104826 1.3733 444.37 2513 444.5 2684.9 1.3745 7.2836
0.12952 107 0.00104908 1.33 448.59 2514.2 448.73 2686.5 1.3856 7.2721
0.13 107.109 0.00104917 1.3253 449.05 2514.3 449.19 2686.6 1.3868 7.2709
0.13401 108 0.00104991 1.2882 452.81 2515.4 452.95 2688 1.3967 7.2607
0.13863 109 0.00105074 1.248 457.03 2516.5 457.18 2689.5 1.4078 7.2493
0.14 109.292 0.00105099 1.2366 458.27 2516.9 458.42 2690 1.411 7.2461
0.14338 110 0.00105158 1.2093 461.27 2517.7 461.42 2691.1 1.4188 7.2381
0.14826 111 0.00105243 1.172 465.49 2518.8 465.65 2692.6 1.4298 7.2269
0.15 111.349 0.00105273 1.1593 466.97 2519.2 467.13 2693.1 1.4337 7.223
0.15328 112 0.00105328 1.1361 469.72 2520 469.88 2694.1 1.4408 7.2157
0.15844 113 0.00105414 1.1014 473.95 2521.1 474.12 2695.6 1.4518 7.2047
0.16 113.297 0.0010544 1.0914 475.21 2521.4 475.38 2696 1.4551 7.2014
0.16374 114 0.001055 1.068 478.18 2522.2 478.35 2697.1 1.4628 7.1937
0.16918 115 0.00105588 1.0358 482.41 2523.4 482.59 2698.6 1.4737 7.1828
0.17 115.148 0.001056 1.0312 483.04 2523.5 483.22 2698.8 1.4753 7.1812
0.17477 116 0.00105675 0.99522 486.65 2526.2 486.83 2700.1 1.4846 7.1719
0.18 116.911 0.00105756 0.97747 490.51 2525.5 490.7 2701.4 1.4945 7.1621
0.18052 117 0.00105764 0.97486 490.89 2525.5 491.08 2701.5 1.4954 7.1611
0.18641 118 0.00105853 0.94598 495.12 2526.7 495.32 2703 1.5063 7.1504
0.19 118.596 0.00105906 0.92924 497.65 2527.3 497.85 2703.9 1.5127 7.144
